,0
570,0.55
571,0.0
572,0.4059999999999999
573,0.0
574,0.0
575,0.784
576,0.0
577,0.5680000000000001
578,0.0
579,0.0
580,0.352
581,0.0
582,0.0
583,0.856
584,0.262
585,0.0
586,0.586
587,0.748
588,0.0
589,0.0
590,0.244
591,0.0
592,0.0
593,0.856
594,0.0
595,0.0
596,0.0
597,0.18999999999999995
598,0.0
599,0.712
600,0.784
601,0.5680000000000001
602,0.0
603,0.0
604,0.82
605,0.0
606,0.712
607,0.0
608,0.0
609,0.0
610,0.0
611,0.4059999999999999
612,0.784
613,0.856
614,0.0
615,0.766
616,0.0
617,0.0
618,0.0
619,0.09999999999999998
620,0.352
621,0.0
622,0.6579999999999999
623,0.6399999999999999
624,0.33399999999999996
625,0.0
626,0.42399999999999993
627,0.0
628,0.0
629,0.31599999999999995
630,0.0
631,0.31599999999999995
632,0.514
633,0.0
634,0.748
635,0.0
636,0.55
637,0.0
638,0.0
639,0.0
640,0.856
641,0.0
642,0.766
643,0.856
644,0.0
645,0.856
646,0.244
647,0.0
648,0.874
649,0.262
650,0.0
651,0.586
652,0.766
653,0.0
654,0.0
655,0.838
656,0.0
657,0.0
658,0.586
659,0.0
660,0.0
661,0.0
662,0.0
663,0.712
664,0.0
665,0.0
666,0.22599999999999998
667,0.0
668,0.0
669,0.0
670,0.44199999999999995
671,0.0
672,0.82
673,0.45999999999999996
674,0.4059999999999999
675,0.73
676,0.766
677,0.0
678,0.82
679,0.802
680,0.838
681,0.0
682,0.0
683,0.874
684,0.748
685,0.0
686,0.0
687,0.838
688,0.712
689,0.82
690,0.0
691,0.802
692,0.0
693,0.586
694,0.0
695,0.0
696,0.82
697,0.0
698,0.766
699,0.82
700,0.0
701,0.0
702,0.0
703,0.82
704,0.712
705,0.15400000000000003
706,0.82
707,0.0
708,0.838
709,0.766
710,0.352
711,0.0
712,0.0
713,0.4059999999999999
714,0.42399999999999993
715,0.22599999999999998
716,0.0
717,0.856
718,0.838
719,0.6759999999999999
720,0.604
721,0.0
722,0.6759999999999999
723,0.0
724,0.0
725,0.5680000000000001
726,0.694
727,0.0
728,0.45999999999999996
729,0.478
730,0.622
731,0.0
732,0.0
733,0.5680000000000001
734,0.586
735,0.802
736,0.0
737,0.874
738,0.766
739,0.802
740,0.0
741,0.20799999999999996
742,0.748
743,0.0
744,0.0
745,0.838
746,0.604
747,0.802
748,0.73
749,0.18999999999999995
750,0.55
751,0.586
752,0.784
753,0.44199999999999995
754,0.0
755,0.0
756,0.0
757,0.6759999999999999
758,0.532
759,0.37
760,0.838
761,0.0
762,0.0
763,0.6579999999999999
764,0.352
765,0.856
766,0.17199999999999993
767,0.44199999999999995
768,0.622
769,0.622
770,0.0
771,0.0
772,0.0
773,0.33399999999999996
774,0.802
775,0.55
776,0.0
777,0.856
778,0.0
779,0.604
780,0.748
781,0.29799999999999993
782,0.0
783,0.532
784,0.29799999999999993
785,0.0
786,0.29799999999999993
787,0.37
788,0.0
789,0.604
790,0.874
791,0.856
792,0.352
793,0.0
794,0.0
795,0.0
796,0.0
797,0.748
798,0.262
799,0.604
800,0.0
801,0.0
802,0.0
803,0.262
804,0.17199999999999993
805,0.0
806,0.0
807,0.856
808,0.0
809,0.622
810,0.0
811,0.478
812,0.874
813,0.838
814,0.0
815,0.45999999999999996
816,0.0
817,0.856
818,0.0
819,0.0
820,0.0
821,0.0
822,0.82
823,0.802
824,0.18999999999999995
825,0.874
826,0.0
827,0.874
828,0.0
829,0.2799999999999999
830,0.44199999999999995
831,0.0
832,0.44199999999999995
833,0.0
834,0.33399999999999996
835,0.22599999999999998
836,0.514
837,0.0
838,0.748
839,0.838
840,0.82
841,0.604
842,0.0
843,0.856
844,0.586
845,0.874
846,0.874
847,0.6759999999999999
848,0.244
849,0.244
850,0.31599999999999995
851,0.33399999999999996
852,0.17199999999999993
853,0.31599999999999995
854,0.20799999999999996
855,0.586
856,0.532
857,0.244
858,0.0
859,0.0
860,0.33399999999999996
861,0.514
862,0.532
863,0.784
864,0.352
865,0.0
866,0.0
867,0.0
868,0.856
869,0.44199999999999995
870,0.0
871,0.0
872,0.838
873,0.0
874,0.0
875,0.0
876,0.0
877,0.0
878,0.45999999999999996
879,0.82
880,0.0
881,0.33399999999999996
882,0.5680000000000001
883,0.0
884,0.0
885,0.0
886,0.5680000000000001
887,0.0
888,0.0
889,0.6399999999999999
890,0.838
891,0.622
892,0.586
893,0.0
894,0.0
895,0.244
896,0.0
897,0.0
898,0.31599999999999995
899,0.802
900,0.6759999999999999
901,0.5680000000000001
902,0.0
903,0.0
904,0.0
905,0.262
906,0.0
907,0.0
908,0.73
909,0.532
910,0.0
911,0.0
912,0.0
913,0.838
914,0.0
915,0.0
916,0.37
917,0.6399999999999999
918,0.0
919,0.0
920,0.5680000000000001
921,0.712
922,0.766
923,0.802
924,0.0
925,0.838
926,0.0
927,0.856
928,0.0
929,0.856
930,0.45999999999999996
931,0.82
932,0.244
933,0.0
934,0.586
935,0.6759999999999999
936,0.784
937,0.45999999999999996
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,0.0
944,0.0
945,0.5680000000000001
946,0.09999999999999998
947,0.604
948,0.856
949,0.262
950,0.0
951,0.0
952,0.44199999999999995
953,0.0
954,0.4959999999999999
955,0.0
956,0.73
957,0.0
958,0.6759999999999999
959,0.0
960,0.0
961,0.0
962,0.856
963,0.0
964,0.31599999999999995
965,0.0
966,0.802
967,0.0
968,0.0
969,0.0
970,0.0
971,0.784
972,0.55
973,0.0
974,0.0
975,0.4959999999999999
976,0.0
977,0.0
978,0.352
979,0.0
980,0.784
981,0.838
982,0.0
983,0.18999999999999995
984,0.6399999999999999
985,0.874
986,0.838
987,0.0
988,0.6759999999999999
989,0.856
990,0.0
991,0.0
992,0.0
993,0.0
994,0.0
995,0.712
996,0.118
997,0.0
998,0.0
999,0.44199999999999995
1000,0.532
1001,0.42399999999999993
1002,0.532
1003,0.22599999999999998
1004,0.0
1005,0.0
1006,0.0
1007,0.31599999999999995
1008,0.6759999999999999
1009,0.784
1010,0.18999999999999995
1011,0.838
1012,0.0
1013,0.0
1014,0.29799999999999993
1015,0.0
1016,0.0
1017,0.0
1018,0.45999999999999996
1019,0.4959999999999999
1020,0.856
1021,0.0
1022,0.856
1023,0.0
1024,0.712
1025,0.802
1026,0.0
1027,0.42399999999999993
1028,0.0
1029,0.31599999999999995
1030,0.82
1031,0.5680000000000001
1032,0.0
1033,0.0
1034,0.0
1035,0.784
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,0.352
1044,0.73
1045,0.0
1046,0.0
1047,0.0
1048,0.604
1049,0.31599999999999995
1050,0.0
1051,0.0
1052,0.532
1053,0.09999999999999998
1054,0.0
1055,0.622
1056,0.6579999999999999
1057,0.82
1058,0.352
1059,0.802
1060,0.0
1061,0.514
1062,0.0
1063,0.0
1064,0.766
1065,0.0
1066,0.0
1067,0.0
1068,0.0
1069,0.0
1070,0.3879999999999999
1071,0.802
1072,0.6759999999999999
1073,0.0
1074,0.856
1075,0.766
1076,0.0
1077,0.09999999999999998
1078,0.2799999999999999
1079,0.0
1080,0.73
1081,0.6579999999999999
1082,0.0
1083,0.0
1084,0.856
1085,0.0
1086,0.0
1087,0.694
1088,0.0
1089,0.73
1090,0.0
1091,0.0
1092,0.0
1093,0.2799999999999999
1094,0.0
1095,0.838
1096,0.0
1097,0.586
1098,0.0
1099,0.838
1100,0.532
1101,0.0
1102,0.42399999999999993
1103,0.4059999999999999
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.6579999999999999
1114,0.0
1115,0.0
1116,0.5680000000000001
1117,0.0
1118,0.0
1119,0.766
1120,0.0
1121,0.0
1122,0.22599999999999998
1123,0.0
1124,0.3879999999999999
1125,0.0
1126,0.0
1127,0.0
1128,0.838
1129,0.748
1130,0.0
1131,0.0
1132,0.20799999999999996
1133,0.0
1134,0.82
1135,0.838
1136,0.0
1137,0.18999999999999995
1138,0.0
1139,0.73
1140,0.874
1141,0.0
1142,0.802
1143,0.586
1144,0.0
1145,0.45999999999999996
1146,0.802
1147,0.856
1148,0.0
1149,0.532
1150,0.33399999999999996
1151,0.0
1152,0.0
1153,0.6399999999999999
1154,0.15400000000000003
1155,0.0
1156,0.784
1157,0.3879999999999999
1158,0.82
1159,0.15400000000000003
1160,0.586
1161,0.0
1162,0.82
1163,0.6399999999999999
1164,0.44199999999999995
1165,0.0
1166,0.838
1167,0.352
1168,0.09999999999999998
1169,0.0
1170,0.0
1171,0.09999999999999998
1172,0.6579999999999999
1173,0.0
1174,0.0
1175,0.18999999999999995
1176,0.6579999999999999
1177,0.15400000000000003
1178,0.838
1179,0.0
1180,0.4959999999999999
1181,0.0
1182,0.0
1183,0.586
1184,0.09999999999999998
1185,0.6399999999999999
1186,0.874
1187,0.0
1188,0.748
1189,0.856
1190,0.0
1191,0.0
1192,0.874
1193,0.0
1194,0.694
1195,0.0
1196,0.73
1197,0.82
1198,0.33399999999999996
1199,0.5680000000000001
1200,0.0
1201,0.0
1202,0.874
1203,0.784
1204,0.874
1205,0.2799999999999999
1206,0.6759999999999999
1207,0.82
1208,0.352
1209,0.0
1210,0.73
1211,0.0
1212,0.838
1213,0.748
1214,0.29799999999999993
1215,0.0
1216,0.0
1217,0.766
1218,0.6579999999999999
1219,0.802
1220,0.82
1221,0.0
1222,0.0
1223,0.73
1224,0.0
1225,0.0
1226,0.0
1227,0.5680000000000001
1228,0.0
1229,0.3879999999999999
1230,0.82
1231,0.0
1232,0.766
1233,0.694
1234,0.0
1235,0.82
1236,0.09999999999999998
1237,0.838
1238,0.0
1239,0.5680000000000001
1240,0.0
1241,0.856
1242,0.748
1243,0.0
1244,0.532
1245,0.18999999999999995
1246,0.3879999999999999
1247,0.0
1248,0.784
1249,0.0
1250,0.42399999999999993
1251,0.712
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.532
1258,0.0
1259,0.532
1260,0.856
1261,0.766
1262,0.0
1263,0.0
1264,0.0
1265,0.712
1266,0.0
1267,0.0
1268,0.6399999999999999
1269,0.0
1270,0.856
1271,0.532
1272,0.838
1273,0.694
1274,0.0
1275,0.0
1276,0.73
1277,0.352
1278,0.0
1279,0.09999999999999998
1280,0.0
1281,0.532
1282,0.802
1283,0.0
1284,0.20799999999999996
1285,0.0
1286,0.0
1287,0.3879999999999999
1288,0.6399999999999999
1289,0.0
1290,0.0
1291,0.478
1292,0.838
1293,0.838
1294,0.532
1295,0.0
1296,0.766
1297,0.838
1298,0.31599999999999995
1299,0.31599999999999995
1300,0.6759999999999999
1301,0.0
1302,0.4059999999999999
1303,0.0
1304,0.0
1305,0.42399999999999993
1306,0.136
1307,0.0
1308,0.4059999999999999
1309,0.838
1310,0.0
1311,0.29799999999999993
1312,0.784
1313,0.0
1314,0.0
1315,0.0
1316,0.244
1317,0.0
1318,0.0
1319,0.0
1320,0.802
1321,0.31599999999999995
1322,0.748
1323,0.2799999999999999
1324,0.0
1325,0.586
1326,0.0
1327,0.874
1328,0.2799999999999999
1329,0.766
1330,0.874
1331,0.838
1332,0.6759999999999999
1333,0.3879999999999999
1334,0.0
1335,0.82
1336,0.0
1337,0.0
1338,0.6759999999999999
1339,0.0
1340,0.478
1341,0.784
1342,0.0
1343,0.856
1344,0.0
1345,0.4959999999999999
1346,0.6759999999999999
1347,0.586
1348,0.82
1349,0.17199999999999993
1350,0.0
1351,0.0
1352,0.838
1353,0.622
1354,0.45999999999999996
1355,0.838
1356,0.82
1357,0.0
1358,0.0
1359,0.09999999999999998
1360,0.15400000000000003
1361,0.0
1362,0.0
1363,0.73
1364,0.0
1365,0.0
1366,0.0
1367,0.856
1368,0.838
1369,0.29799999999999993
1370,0.18999999999999995
1371,0.55
1372,0.244
1373,0.0
1374,0.856
1375,0.0
1376,0.0
1377,0.622
1378,0.22599999999999998
1379,0.0
1380,0.0
1381,0.532
1382,0.0
1383,0.532
1384,0.874
1385,0.0
1386,0.0
1387,0.31599999999999995
1388,0.0
1389,0.6579999999999999
1390,0.0
1391,0.73
1392,0.0
1393,0.0
1394,0.0
1395,0.55
1396,0.784
1397,0.802
1398,0.0
1399,0.2799999999999999
1400,0.44199999999999995
1401,0.748
1402,0.0
1403,0.29799999999999993
1404,0.17199999999999993
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.856
1412,0.0
1413,0.784
1414,0.712
1415,0.6399999999999999
1416,0.4959999999999999
1417,0.874
1418,0.31599999999999995
1419,0.0
1420,0.838
1421,0.0
1422,0.0
1423,0.0
1424,0.622
1425,0.856
1426,0.244
1427,0.0
1428,0.0
1429,0.532
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,0.838
1436,0.0
1437,0.532
1438,0.0
1439,0.20799999999999996
1440,0.604
1441,0.73
1442,0.73
1443,0.0
1444,0.0
1445,0.0
1446,0.6759999999999999
1447,0.6579999999999999
1448,0.784
1449,0.0
1450,0.0
1451,0.0
1452,0.874
1453,0.0
1454,0.0
1455,0.3879999999999999
1456,0.5680000000000001
1457,0.874
1458,0.6759999999999999
1459,0.0
1460,0.0
1461,0.802
1462,0.748
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.0
1469,0.586
1470,0.0
1471,0.694
1472,0.352
1473,0.766
1474,0.784
1475,0.0
1476,0.2799999999999999
1477,0.874
1478,0.0
1479,0.42399999999999993
1480,0.42399999999999993
1481,0.44199999999999995
1482,0.18999999999999995
1483,0.262
1484,0.0
1485,0.352
1486,0.0
1487,0.0
1488,0.856
1489,0.0
1490,0.0
1491,0.0
1492,0.784
1493,0.0
1494,0.0
1495,0.604
1496,0.622
1497,0.0
1498,0.874
1499,0.82
1500,0.0
1501,0.18999999999999995
1502,0.0
1503,0.766
1504,0.622
1505,0.0
1506,0.0
1507,0.838
1508,0.838
1509,0.748
1510,0.0
1511,0.0
1512,0.4959999999999999
1513,0.802
1514,0.0
1515,0.0
1516,0.33399999999999996
1517,0.694
1518,0.0
1519,0.31599999999999995
1520,0.6399999999999999
1521,0.37
1522,0.352
1523,0.0
1524,0.0
1525,0.0
1526,0.802
1527,0.514
1528,0.0
1529,0.748
1530,0.0
1531,0.6579999999999999
1532,0.20799999999999996
1533,0.29799999999999993
1534,0.0
1535,0.0
1536,0.09999999999999998
1537,0.20799999999999996
1538,0.766
1539,0.244
1540,0.6399999999999999
1541,0.604
1542,0.0
1543,0.586
1544,0.09999999999999998
1545,0.352
1546,0.0
1547,0.0
1548,0.0
1549,0.0
1550,0.0
1551,0.0
1552,0.0
1553,0.0
1554,0.838
1555,0.874
1556,0.73
1557,0.31599999999999995
1558,0.29799999999999993
1559,0.0
1560,0.712
1561,0.0
1562,0.6759999999999999
1563,0.0
1564,0.6399999999999999
1565,0.694
1566,0.0
1567,0.0
1568,0.748
1569,0.766
1570,0.244
1571,0.352
1572,0.712
1573,0.0
1574,0.6759999999999999
1575,0.0
1576,0.0
1577,0.352
1578,0.82
1579,0.838
1580,0.0
1581,0.0
1582,0.37
1583,0.0
1584,0.4959999999999999
1585,0.0
1586,0.18999999999999995
1587,0.586
1588,0.532
1589,0.31599999999999995
1590,0.478
1591,0.244
1592,0.0
1593,0.604
1594,0.874
1595,0.0
1596,0.6759999999999999
1597,0.766
1598,0.784
1599,0.42399999999999993
1600,0.802
1601,0.0
1602,0.0
1603,0.82
1604,0.6759999999999999
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.622
1610,0.6399999999999999
1611,0.0
1612,0.586
1613,0.0
1614,0.0
1615,0.0
1616,0.856
1617,0.22599999999999998
1618,0.22599999999999998
1619,0.0
1620,0.0
1621,0.0
1622,0.784
1623,0.0
1624,0.18999999999999995
1625,0.45999999999999996
1626,0.0
1627,0.838
1628,0.0
1629,0.712
1630,0.0
1631,0.514
1632,0.3879999999999999
1633,0.6399999999999999
1634,0.0
1635,0.09999999999999998
1636,0.0
1637,0.0
1638,0.856
1639,0.0
1640,0.0
1641,0.45999999999999996
1642,0.838
1643,0.0
1644,0.82
1645,0.42399999999999993
1646,0.352
1647,0.0
1648,0.0
1649,0.0
1650,0.856
1651,0.82
1652,0.0
1653,0.0
1654,0.0
1655,0.09999999999999998
1656,0.73
1657,0.0
1658,0.4959999999999999
1659,0.18999999999999995
1660,0.0
1661,0.766
1662,0.0
1663,0.874
1664,0.856
1665,0.0
1666,0.622
1667,0.0
1668,0.0
1669,0.0
1670,0.33399999999999996
1671,0.0
1672,0.784
1673,0.17199999999999993
1674,0.0
1675,0.694
1676,0.0
1677,0.0
1678,0.6759999999999999
1679,0.838
1680,0.856
1681,0.0
1682,0.55
1683,0.82
1684,0.604
1685,0.42399999999999993
1686,0.0
1687,0.0
1688,0.0
1689,0.856
1690,0.29799999999999993
1691,0.478
1692,0.82
1693,0.0
1694,0.0
1695,0.532
1696,0.0
1697,0.712
1698,0.0
1699,0.748
1700,0.856
1701,0.748
1702,0.0
1703,0.586
1704,0.532
1705,0.22599999999999998
1706,0.0
1707,0.44199999999999995
1708,0.748
1709,0.55
1710,0.0
1711,0.0
1712,0.18999999999999995
1713,0.856
1714,0.0
1715,0.0
1716,0.118
1717,0.0
1718,0.0
1719,0.09999999999999998
1720,0.874
1721,0.37
1722,0.0
1723,0.0
1724,0.0
1725,0.478
1726,0.31599999999999995
1727,0.0
1728,0.802
1729,0.0
1730,0.0
1731,0.874
1732,0.0
1733,0.838
1734,0.802
1735,0.262
1736,0.0
1737,0.4059999999999999
1738,0.0
1739,0.0
1740,0.0
1741,0.0
1742,0.4959999999999999
1743,0.5680000000000001
1744,0.73
1745,0.622
1746,0.4059999999999999
1747,0.856
1748,0.0
1749,0.0
1750,0.748
1751,0.4059999999999999
1752,0.0
1753,0.0
1754,0.0
1755,0.0
1756,0.42399999999999993
1757,0.0
1758,0.73
1759,0.0
1760,0.4059999999999999
1761,0.0
1762,0.856
1763,0.0
1764,0.0
1765,0.6579999999999999
1766,0.42399999999999993
1767,0.0
1768,0.694
1769,0.0
1770,0.18999999999999995
1771,0.0
1772,0.802
1773,0.838
1774,0.0
1775,0.244
1776,0.0
1777,0.37
1778,0.2799999999999999
1779,0.0
1780,0.33399999999999996
1781,0.6579999999999999
1782,0.622
1783,0.712
1784,0.0
1785,0.73
1786,0.874
1787,0.0
1788,0.0
1789,0.532
1790,0.262
1791,0.352
1792,0.712
1793,0.0
1794,0.2799999999999999
1795,0.118
1796,0.18999999999999995
1797,0.0
1798,0.6759999999999999
1799,0.2799999999999999
1800,0.0
1801,0.712
1802,0.532
1803,0.748
1804,0.0
1805,0.0
1806,0.712
1807,0.0
1808,0.0
1809,0.4959999999999999
1810,0.0
1811,0.694
1812,0.6579999999999999
1813,0.0
1814,0.82
1815,0.784
1816,0.0
1817,0.118
1818,0.6579999999999999
1819,0.0
1820,0.0
1821,0.0
1822,0.6399999999999999
1823,0.784
1824,0.118
1825,0.4059999999999999
1826,0.856
1827,0.0
1828,0.784
1829,0.0
1830,0.55
1831,0.532
1832,0.2799999999999999
1833,0.712
1834,0.262
1835,0.0
1836,0.0
1837,0.352
1838,0.0
1839,0.0
1840,0.694
1841,0.0
1842,0.0
1843,0.0
1844,0.0
1845,0.33399999999999996
1846,0.0
1847,0.0
1848,0.37
1849,0.0
1850,0.0
1851,0.694
1852,0.784
1853,0.6579999999999999
1854,0.856
1855,0.0
1856,0.55
1857,0.604
1858,0.29799999999999993
1859,0.244
1860,0.0
1861,0.0
1862,0.0
1863,0.0
1864,0.4059999999999999
1865,0.55
1866,0.0
1867,0.262
1868,0.0
1869,0.0
1870,0.0
1871,0.0
1872,0.478
1873,0.5680000000000001
1874,0.33399999999999996
1875,0.838
1876,0.622
1877,0.784
1878,0.712
1879,0.0
1880,0.712
1881,0.55
1882,0.838
1883,0.712
1884,0.55
1885,0.0
1886,0.0
1887,0.0
1888,0.802
1889,0.694
1890,0.766
1891,0.22599999999999998
1892,0.82
1893,0.0
1894,0.748
1895,0.0
1896,0.0
1897,0.766
1898,0.0
1899,0.29799999999999993
1900,0.0
1901,0.0
1902,0.5680000000000001
1903,0.82
1904,0.0
1905,0.244
1906,0.0
1907,0.0
1908,0.586
1909,0.6579999999999999
1910,0.31599999999999995
1911,0.874
1912,0.82
1913,0.31599999999999995
1914,0.784
1915,0.0
1916,0.5680000000000001
1917,0.5680000000000001
1918,0.4959999999999999
1919,0.838
1920,0.784
1921,0.0
1922,0.0
1923,0.82
1924,0.712
1925,0.0
1926,0.0
1927,0.784
1928,0.0
1929,0.802
1930,0.82
1931,0.802
1932,0.0
1933,0.802
1934,0.0
1935,0.6579999999999999
1936,0.712
1937,0.0
1938,0.766
1939,0.0
1940,0.874
1941,0.0
1942,0.0
1943,0.6759999999999999
1944,0.33399999999999996
1945,0.22599999999999998
1946,0.82
